TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
24245882,-0.328311,-0.7012135,-9.828391,0.004125914,-0.002090956,0.0002921207,0.01389141,0.1507134,-0.3333398,0.15135223887127702,0.3660914127310119,0.1368723137628049,0.8007869617904438
24265987,-0.3285744,-0.7043126,-9.825609,0.004112735,-0.002173593,0.0002155536,0.01394965,0.1520327,-0.3337485,0.15267132869144912,0.36701034843266,0.13926849426136464,0.8048121602435585
24285887,-0.3239939,-0.7093832,-9.817686,0.003814352,-0.002182551,3.735943e-05,0.01395861,0.1532516,-0.3341831,0.15388598277845872,0.3679120003768593,0.14149335178176026,0.80877145912728
24305914,-0.3192807,-0.7068745,-9.808351,0.003685689,-0.002026107,-0.0002688988,0.01403563,0.1547609,-0.3344835,0.1553960587605326,0.3688185825721867,0.14428391209288374,0.8127622024320774
24326331,-0.3180493,-0.7075868,-9.819762,0.003635503,-0.002082758,-0.0003920079,0.01440693,0.1558985,-0.334695,0.15656277314315462,0.3695032407967147,0.1464586140572925,0.8157825536316676
24346182,-0.3197058,-0.7065455,-9.84076,0.003612696,-0.002123706,-0.0004513735,0.01445191,0.1574858,-0.3356532,0.15814750995285415,0.3710440749756396,0.1494385435531214,0.8226003908078052
24365925,-0.3171253,-0.707912,-9.834196,0.003760752,-0.001862077,-0.0004913001,0.01473019,0.1587444,-0.3359002,0.1594263561297068,0.3718140763726356,0.15186515909705667,0.8260181016482956
24385903,-0.3197802,-0.7005617,-9.814984,0.003949371,-0.001735015,-0.0004329452,0.01466085,0.1603646,-0.336034,0.16103336752326364,0.37262661554414295,0.15494217909889793,0.829632302805998
24405972,-0.318002,-0.6980765,-9.81481,0.004041592,-0.001627978,-0.0004353261,0.015014,0.161875,-0.3363988,0.16256978754061283,0.3736215845778185,0.15791289153047494,0.8340687035630789
24426328,-0.3101656,-0.7018014,-9.819106,0.004337709,-0.00174497,-0.0004477941,0.01534918,0.1634562,-0.3367311,0.16417529243193812,0.37462162291080103,0.16104732170454658,0.8385396281051264
24445904,-0.3212293,-0.6956499,-9.828734,0.00454903,-0.00152326,-0.0005299299,0.01525464,0.1651506,-0.3370526,0.16585362438575046,0.3756486122543907,0.16435686271329036,0.8431434823346813
24465935,-0.3151339,-0.6982338,-9.840416,0.0046448,-0.001322224,-0.0003694211,0.01559249,0.1667541,-0.3379169,0.16748150826646532,0.3771443847080586,0.16759908227698028,0.8498713743280002
24485908,-0.31878,-0.6997869,-9.837329,0.004733271,-0.001203445,-0.0001150544,0.01557459,0.1683087,-0.3385893,0.16902776798312785,0.378435067645492,0.17070805843741463,0.8556982750324924
24506130,-0.3236355,-0.6955243,-9.837879,0.004947726,-0.001591311,-2.214837e-05,0.01568397,0.1701614,-0.3394316,0.17088267602340765,0.38001934167023776,0.17447531156540239,0.8628778327597983
24526304,-0.3179925,-0.6949083,-9.834997,0.004942492,-0.002139237,-7.335353e-05,0.01595461,0.1718298,-0.3396409,0.1725689130414053,0.380967151735031,0.1779356777460453,0.8671874249390851
24545931,-0.3150214,-0.6917155,-9.831232,0.004501263,-0.002639714,-8.657105e-05,0.01612213,0.173573,-0.3398384,0.1743201348230803,0.38193932439498407,0.18156536869330295,0.8716189439277987
24565920,-0.3181073,-0.70147,-9.824467,0.004092275,-0.002899359,0.0001361331,0.01620505,0.1749934,-0.3399808,0.17574212269419787,0.38271691634640675,0.18453962979214839,0.8751716223947724
24585910,-0.3227131,-0.7064081,-9.816977,0.00396233,-0.002941713,0.000271943,0.01643466,0.1764822,-0.3400966,0.17724577559466856,0.38351240175216705,0.1877109881727797,0.8788135297288505
24605958,-0.3160733,-0.6986842,-9.816652,0.003709652,-0.002921142,0.000279085,0.01676066,0.1782806,-0.3407247,0.17906672516130853,0.38491325418863614,0.1915877300584737,0.8852453241692615
24626373,-0.316851,-0.6974134,-9.827838,0.003763785,-0.003227295,0.0001854813,0.01684238,0.1800922,-0.3409368,0.1808780425173393,0.38594658679556215,0.1954832759328038,0.8900047379583877
24645881,-0.3199397,-0.6931014,-9.832949,0.004147872,-0.003566841,6.628711e-05,0.01714671,0.1818195,-0.3411735,0.1826262309857872,0.3869776445045942,0.19928023295834274,0.8947663916442864
24666164,-0.3196991,-0.7020998,-9.82146,0.004313661,-0.003120948,-3.818551e-06,0.01721115,0.1831997,-0.3413201,0.18400639598778218,0.3877599314375101,0.2023036637423647,0.8983876424598244
24685885,-0.319759,-0.7026519,-9.827527,0.004130205,-0.002770208,8.130562e-06,0.01752291,0.1850076,-0.3420076,0.1858355844089826,0.38923522822374146,0.20634581498495286,0.9052367757700689
24705897,-0.3197243,-0.6955284,-9.817411,0.003871885,-0.002683107,0.0001294625,0.01751299,0.1868822,-0.342186,0.18770098959669898,0.39028569034949273,0.2105091774360911,0.9101294475471912
24726306,-0.3278614,-0.6976007,-9.828651,0.003614992,-0.002467875,0.0001014504,0.01765435,0.1883862,-0.3426085,0.18921161810090442,0.3913842366480956,0.21391119263556593,0.9152601836622595
24745913,-0.325169,-0.7029864,-9.836851,0.003302473,-0.002179508,0.0002265251,0.01779019,0.1900103,-0.3431564,0.1908413083331963,0.39265343475803965,0.2176119196737984,0.9212059009680343
24765922,-0.3246332,-0.7038145,-9.83858,0.003530577,-0.001931815,0.0003069809,0.01795803,0.1917203,-0.343724,0.19255950839564093,0.39398648764846095,0.22154800653458617,0.9274714808861859
24785923,-0.3130459,-0.701278,-9.83692,0.003786887,-0.001493521,0.0002667283,0.01852457,0.1933999,-0.3444115,0.1942850509269689,0.39543136237019044,0.22553641905682703,0.9342866250170205
24805962,-0.308125,-0.7107729,-9.83318,0.00407248,-0.001008107,0.0002889813,0.01859186,0.1947037,-0.3449306,0.19558933522037852,0.39652529158719446,0.22857474861039886,0.9394630335381497
24826494,-0.3174319,-0.7121753,-9.822787,0.004508279,-0.001057956,0.000446313,0.01890412,0.1963184,-0.3449502,0.19722646863830018,0.3973523882041914,0.23241722259091802,0.9433862994591571
24845888,-0.3162052,-0.7027171,-9.821304,0.004885335,-0.001698295,0.0004716196,0.01907509,0.1981404,-0.3453935,0.19905646729174137,0.39864789854321087,0.2367502760947419,0.9495478784021858
24865998,-0.3161543,-0.6980301,-9.831107,0.004783053,-0.001978274,0.0004130353,0.01950186,0.2000054,-0.3458106,0.20095393146843282,0.39995931498713666,0.24128533337140204,0.955805535528753
24885907,-0.3074713,-0.6988138,-9.829851,0.004380303,-0.00190604,0.0002491559,0.02007091,0.201676,-0.3463666,0.20267227339778893,0.4013052105315705,0.24542940116526288,0.962249085198734
24905942,-0.3045116,-0.7011913,-9.830661,0.003799289,-0.001658752,6.453635e-05,0.02041273,0.2033134,-0.3469048,0.2043355528673679,0.40261142361916774,0.24947428353953707,0.9685233516112013
24926306,-0.3132109,-0.697315,-9.824258,0.003486913,-0.001597146,-0.0001686262,0.02069709,0.205245,-0.3468241,0.20628591701681456,0.40353542087439875,0.2542594303678219,0.9729739945041618
24945962,-0.3180536,-0.7002188,-9.822895,0.003191559,-0.001398158,-0.0003095129,0.02075504,0.2068747,-0.3469527,0.2079132347530854,0.40448002326787613,0.2582867812833123,0.9775344331061201
24965964,-0.3167172,-0.7018309,-9.819956,0.003009338,-0.001609863,-0.0002806306,0.02122111,0.2086045,-0.3470521,0.2096811220159843,0.40547667385965874,0.26269788325604554,0.982357714939645
24986211,-0.3152242,-0.7021914,-9.814022,0.002783423,-0.001427525,-0.0001268237,0.02133372,0.210254,-0.3471919,0.2113335565522863,0.4064530570073848,0.2668546859471044,0.9870944231151243
25005943,-0.3202654,-0.7075797,-9.817325,0.002851233,-0.001211269,-3.1819e-05,0.02147835,0.2117579,-0.347471,0.21284437444088697,0.40747861731891216,0.2706837981935167,0.9920819708434915
25026364,-0.3159975,-0.7074972,-9.828393,0.002912017,-0.0007838008,-8.069178e-05,0.02185157,0.2134331,-0.3476938,0.21454878067021238,0.4085610821474739,0.2750362962402725,0.9973598931269516
25045886,-0.3168471,-0.7107045,-9.824122,0.003070493,-0.0006366287,-0.0002163987,0.0220493,0.215104,-0.3474304,0.21623113200112976,0.40922339289274506,0.2793665171177777,1.0005961171116338
