TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
25561724,0.8758356,-0.2380314,-10.58305,-0.0002547711,0.01787931,-0.08461775,2.034806,1.004896,-0.1230367,2.2694165392126675,2.272749317016483,30.772752285000703,30.863202011543365
25581776,0.6648424,-0.7494841,-9.803184,-0.005783414,0.00164072,-0.1323451,2.03842,1.013552,-0.08043794,2.2764981337800387,2.2779187903205513,30.96510142479639,31.003761241390276
25601744,1.022547,-0.5627123,-9.957879,-0.004622532,-0.007975435,-0.1859826,2.053633,1.008769,-0.1371372,2.2880173500325562,2.292123470861428,31.279264779448756,31.391634283901194
25621737,0.7477835,-1.516295,-9.682615,-0.004634775,-0.02770099,-0.2279167,2.067846,0.9900863,-0.07187434,2.292653039856596,2.293779388239882,31.406141317953043,31.437007694436904
25642352,-0.7160522,-1.319882,-9.442463,-0.008516168,-0.01245881,-0.2511049,2.07671,0.9624476,-0.1132105,2.2888927032182527,2.291690734840984,31.303203095903417,31.379782384332152
25661753,-1.482452,-1.562487,-10.87967,0.00134106,-0.01392683,-0.2521124,2.04366,0.957612,-0.1122393,2.256893204860168,2.2596824110056906,30.434062455410405,30.50933347668573
25681762,-1.550448,-1.249267,-9.673982,0.009610015,-0.02092493,-0.2289879,2.028479,0.9568327,-0.1436533,2.2428231917006496,2.2474189951656056,30.055778818650975,30.1790805354913
25701756,-0.9625953,-1.240032,-9.884056,0.005662868,-0.04440525,-0.1931709,2.025542,0.9419851,-0.09523275,2.23386577985026,2.235894809479769,29.816184026256412,29.870372954374968
25721774,-0.6936404,-0.142231,-8.620751,-0.003796074,-0.0450415,-0.1747528,2.02198,0.9534401,-0.09049849,2.235497963472123,2.23732901500434,29.859770589510855,29.90870570024723
25742170,-0.5961106,-0.5328937,-10.12241,0.00934126,-0.01902692,-0.189671,2.005512,0.9443173,-0.111418,2.2167123280261896,2.2195106478562545,29.360035932709152,29.434209407785062
25761727,-0.5523753,-0.3128424,-9.844349,-0.005366946,-0.01195568,-0.2266566,2.004282,0.9592662,-0.1003178,2.2220121462283773,2.2242755312647935,29.500594418468975,29.560724792925093
25781779,-0.5019621,-0.6020968,-9.577967,0.01624701,0.006721619,-0.2934575,1.999261,0.9578513,-0.1360141,2.216872494987632,2.2210410834632257,29.364278862720315,29.474815379228207
